Time (Hour)	Akumulasi Keausan Pompa : Eksperimen_Pompa_01	Akumulasi Kotoran Filter : Eksperimen_Pompa_01	Efek Hambatan Filter : Eksperimen_Pompa_01	Efisiensi Aktual : Eksperimen_Pompa_01	Laju Aliran Masuk : Eksperimen_Pompa_01	RPM Aktual : Eksperimen_Pompa_01
3591	61349.8	1374.76	206.214	0.1	0	2900
3592	61367	1374.76	206.214	0.1	0	2900
3593	61384.2	1374.76	206.214	0.1	0	2900
3594	61401.4	1374.76	206.214	0.1	0	2900
3595	61418.5	1374.76	206.214	0.1	0	2900
3596	61435.7	1374.76	206.214	0.1	0	2900
3597	61452.9	1374.76	206.214	0.1	0	2900
3598	61470.1	1374.76	206.214	0.1	0	2900
3599	61487.2	1374.76	206.214	0.1	0	2900
3600	61504.4	1374.76	206.214	0.1	0	2900
3601	61521.6	1374.76	206.214	0.1	0	2900
3602	61538.8	1374.76	206.214	0.1	0	2900
3603	61555.9	1374.76	206.214	0.1	0	2900
3604	61573.1	1374.76	206.214	0.1	0	2900
3605	61590.3	1374.76	206.214	0.1	0	2900
3606	61607.4	1374.76	206.214	0.1	0	2900
3607	61624.6	1374.76	206.214	0.1	0	2900
3608	61641.8	1374.76	206.214	0.1	0	2900
3609	61659	1374.76	206.214	0.1	0	2900
3610	61676.1	1374.76	206.214	0.1	0	2900
3611	61693.3	1374.76	206.214	0.1	0	2900
3612	61710.5	1374.76	206.214	0.1	0	2900
3613	61727.7	1374.76	206.214	0.1	0	2900
3614	61744.8	1374.76	206.214	0.1	0	2900
3615	61762	1374.76	206.214	0.1	0	2900
3616	61779.2	1374.76	206.214	0.1	0	2900
3617	61796.4	1374.76	206.214	0.1	0	2900
3618	61813.5	1374.76	206.214	0.1	0	2900
3619	61830.7	1374.76	206.214	0.1	0	2900
3620	61847.9	1374.76	206.214	0.1	0	2900
3621	61865.1	1374.76	206.214	0.1	0	2900
3622	61882.2	1374.76	206.214	0.1	0	2900
3623	61899.4	1374.76	206.214	0.1	0	2900
3624	61916.6	1374.76	206.214	0.1	0	2900
3625	61933.8	1374.76	206.214	0.1	0	2900
3626	61950.9	1374.76	206.214	0.1	0	2900
3627	61968.1	1374.76	206.214	0.1	0	2900
3628	61985.3	1374.76	206.214	0.1	0	2900
3629	62002.5	1374.76	206.214	0.1	0	2900
3630	62019.6	1374.76	206.214	0.1	0	2900
3631	62036.8	1374.76	206.214	0.1	0	2900
3632	62054	1374.76	206.214	0.1	0	2900
3633	62071.2	1374.76	206.214	0.1	0	2900
3634	62088.3	1374.76	206.214	0.1	0	2900
3635	62105.5	1374.76	206.214	0.1	0	2900
3636	62122.7	1374.76	206.214	0.1	0	2900
3637	62139.8	1374.76	206.214	0.1	0	2900
3638	62157	1374.76	206.214	0.1	0	2900
3639	62174.2	1374.76	206.214	0.1	0	2900
3640	62191.4	1374.76	206.214	0.1	0	2900
3641	62208.5	1374.76	206.214	0.1	0	2900
3642	62225.7	1374.76	206.214	0.1	0	2900
3643	62242.9	1374.76	206.214	0.1	0	2900
3644	62260.1	1374.76	206.214	0.1	0	2900
3645	62277.2	1374.76	206.214	0.1	0	2900
3646	62294.4	1374.76	206.214	0.1	0	2900
3647	62311.6	1374.76	206.214	0.1	0	2900
3648	62328.8	1374.76	206.214	0.1	0	2900
3649	62345.9	1374.76	206.214	0.1	0	2900
3650	62363.1	1374.76	206.214	0.1	0	2900
3651	62380.3	1374.76	206.214	0.1	0	2900
3652	62397.5	1374.76	206.214	0.1	0	2900
3653	62414.6	1374.76	206.214	0.1	0	2900
3654	62431.8	1374.76	206.214	0.1	0	2900
3655	62449	1374.76	206.214	0.1	0	2900
3656	62466.2	1374.76	206.214	0.1	0	2900
3657	62483.3	1374.76	206.214	0.1	0	2900
3658	62500.5	1374.76	206.214	0.1	0	2900
3659	62517.7	1374.76	206.214	0.1	0	2900
3660	62534.9	1374.76	206.214	0.1	0	2900
3661	62552	1374.76	206.214	0.1	0	2900
3662	62569.2	1374.76	206.214	0.1	0	2900
3663	62586.4	1374.76	206.214	0.1	0	2900
3664	62603.6	1374.76	206.214	0.1	0	2900
3665	62620.7	1374.76	206.214	0.1	0	2900
3666	62637.9	1374.76	206.214	0.1	0	2900
3667	62655.1	1374.76	206.214	0.1	0	2900
3668	62672.2	1374.76	206.214	0.1	0	2900
3669	62689.4	1374.76	206.214	0.1	0	2900
3670	62706.6	1374.76	206.214	0.1	0	2900
3671	62723.8	1374.76	206.214	0.1	0	2900
3672	62740.9	1374.76	206.214	0.1	0	2900
3673	62758.1	1374.76	206.214	0.1	0	2900
3674	62775.3	1374.76	206.214	0.1	0	2900
3675	62792.5	1374.76	206.214	0.1	0	2900
3676	62809.6	1374.76	206.214	0.1	0	2900
3677	62826.8	1374.76	206.214	0.1	0	2900
3678	62844	1374.76	206.214	0.1	0	2900
3679	62861.2	1374.76	206.214	0.1	0	2900
3680	62878.3	1374.76	206.214	0.1	0	2900
3681	62895.5	1374.76	206.214	0.1	0	2900
3682	62912.7	1374.76	206.214	0.1	0	2900
3683	62929.9	1374.76	206.214	0.1	0	2900
3684	62947	1374.76	206.214	0.1	0	2900
3685	62964.2	1374.76	206.214	0.1	0	2900
3686	62981.4	1374.76	206.214	0.1	0	2900
3687	62998.6	1374.76	206.214	0.1	0	2900
3688	63015.7	1374.76	206.214	0.1	0	2900
3689	63032.9	1374.76	206.214	0.1	0	2900
3690	63050.1	1374.76	206.214	0.1	0	2900
3691	63067.3	1374.76	206.214	0.1	0	2900
3692	63084.4	1374.76	206.214	0.1	0	2900
3693	63101.6	1374.76	206.214	0.1	0	2900
3694	63118.8	1374.76	206.214	0.1	0	2900
3695	63135.9	1374.76	206.214	0.1	0	2900
3696	63153.1	1374.76	206.214	0.1	0	2900
3697	63170.3	1374.76	206.214	0.1	0	2900
3698	63187.5	1374.76	206.214	0.1	0	2900
3699	63204.6	1374.76	206.214	0.1	0	2900
3700	63221.8	1374.76	206.214	0.1	0	2900
3701	63239	1374.76	206.214	0.1	0	2900
3702	63256.2	1374.76	206.214	0.1	0	2900
3703	63273.3	1374.76	206.214	0.1	0	2900
3704	63290.5	1374.76	206.214	0.1	0	2900
3705	63307.7	1374.76	206.214	0.1	0	2900
3706	63324.9	1374.76	206.214	0.1	0	2900
3707	63342	1374.76	206.214	0.1	0	2900
3708	63359.2	1374.76	206.214	0.1	0	2900
3709	63376.4	1374.76	206.214	0.1	0	2900
3710	63393.6	1374.76	206.214	0.1	0	2900
3711	63410.7	1374.76	206.214	0.1	0	2900
3712	63427.9	1374.76	206.214	0.1	0	2900
3713	63445.1	1374.76	206.214	0.1	0	2900
3714	63462.3	1374.76	206.214	0.1	0	2900
3715	63479.4	1374.76	206.214	0.1	0	2900
3716	63496.6	1374.76	206.214	0.1	0	2900
3717	63513.8	1374.76	206.214	0.1	0	2900
3718	63531	1374.76	206.214	0.1	0	2900
3719	63548.1	1374.76	206.214	0.1	0	2900
3720	63565.3	1374.76	206.214	0.1	0	2900
3721	63582.5	1374.76	206.214	0.1	0	2900
3722	63599.7	1374.76	206.214	0.1	0	2900
3723	63616.8	1374.76	206.214	0.1	0	2900
3724	63634	1374.76	206.214	0.1	0	2900
3725	63651.2	1374.76	206.214	0.1	0	2900
3726	63668.3	1374.76	206.214	0.1	0	2900
3727	63685.5	1374.76	206.214	0.1	0	2900
3728	63702.7	1374.76	206.214	0.1	0	2900
3729	63719.9	1374.76	206.214	0.1	0	2900
3730	63737	1374.76	206.214	0.1	0	2900
3731	63754.2	1374.76	206.214	0.1	0	2900
3732	63771.4	1374.76	206.214	0.1	0	2900
3733	63788.6	1374.76	206.214	0.1	0	2900
3734	63805.7	1374.76	206.214	0.1	0	2900
3735	63822.9	1374.76	206.214	0.1	0	2900
3736	63840.1	1374.76	206.214	0.1	0	2900
3737	63857.3	1374.76	206.214	0.1	0	2900
3738	63874.4	1374.76	206.214	0.1	0	2900
3739	63891.6	1374.76	206.214	0.1	0	2900
3740	63908.8	1374.76	206.214	0.1	0	2900
3741	63926	1374.76	206.214	0.1	0	2900
3742	63943.1	1374.76	206.214	0.1	0	2900
3743	63960.3	1374.76	206.214	0.1	0	2900
3744	63977.5	1374.76	206.214	0.1	0	2900
3745	63994.7	1374.76	206.214	0.1	0	2900
3746	64011.8	1374.76	206.214	0.1	0	2900
3747	64029	1374.76	206.214	0.1	0	2900
3748	64046.2	1374.76	206.214	0.1	0	2900
3749	64063.4	1374.76	206.214	0.1	0	2900
3750	64080.5	1374.76	206.214	0.1	0	2900
3751	64097.7	1374.76	206.214	0.1	0	2900
3752	64114.9	1374.76	206.214	0.1	0	2900
3753	64132.1	1374.76	206.214	0.1	0	2900
3754	64149.2	1374.76	206.214	0.1	0	2900
3755	64166.4	1374.76	206.214	0.1	0	2900
3756	64183.6	1374.76	206.214	0.1	0	2900
3757	64200.7	1374.76	206.214	0.1	0	2900
3758	64217.9	1374.76	206.214	0.1	0	2900
3759	64235.1	1374.76	206.214	0.1	0	2900
3760	64252.3	1374.76	206.214	0.1	0	2900
3761	64269.4	1374.76	206.214	0.1	0	2900
3762	64286.6	1374.76	206.214	0.1	0	2900
3763	64303.8	1374.76	206.214	0.1	0	2900
3764	64321	1374.76	206.214	0.1	0	2900
3765	64338.1	1374.76	206.214	0.1	0	2900
3766	64355.3	1374.76	206.214	0.1	0	2900
3767	64372.5	1374.76	206.214	0.1	0	2900
3768	64389.7	1374.76	206.214	0.1	0	2900
3769	64406.8	1374.76	206.214	0.1	0	2900
3770	64424	1374.76	206.214	0.1	0	2900
3771	64441.2	1374.76	206.214	0.1	0	2900
3772	64458.4	1374.76	206.214	0.1	0	2900
3773	64475.5	1374.76	206.214	0.1	0	2900
3774	64492.7	1374.76	206.214	0.1	0	2900
3775	64509.9	1374.76	206.214	0.1	0	2900
3776	64527.1	1374.76	206.214	0.1	0	2900
3777	64544.2	1374.76	206.214	0.1	0	2900
3778	64561.4	1374.76	206.214	0.1	0	2900
3779	64578.6	1374.76	206.214	0.1	0	2900
3780	64595.8	1374.76	206.214	0.1	0	2900
3781	64612.9	1374.76	206.214	0.1	0	2900
3782	64630.1	1374.76	206.214	0.1	0	2900
3783	64647.3	1374.76	206.214	0.1	0	2900
3784	64664.4	1374.76	206.214	0.1	0	2900
3785	64681.6	1374.76	206.214	0.1	0	2900
3786	64698.8	1374.76	206.214	0.1	0	2900
3787	64716	1374.76	206.214	0.1	0	2900
3788	64733.1	1374.76	206.214	0.1	0	2900
3789	64750.3	1374.76	206.214	0.1	0	2900
3790	64767.5	1374.76	206.214	0.1	0	2900
3791	64784.7	1374.76	206.214	0.1	0	2900
3792	64801.8	1374.76	206.214	0.1	0	2900
3793	64819	1374.76	206.214	0.1	0	2900
3794	64836.2	1374.76	206.214	0.1	0	2900
3795	64853.4	1374.76	206.214	0.1	0	2900
3796	64870.5	1374.76	206.214	0.1	0	2900
3797	64887.7	1374.76	206.214	0.1	0	2900
3798	64904.9	1374.76	206.214	0.1	0	2900
3799	64922.1	1374.76	206.214	0.1	0	2900
3800	64939.2	1374.76	206.214	0.1	0	2900
3801	64956.4	1374.76	206.214	0.1	0	2900
3802	64973.6	1374.76	206.214	0.1	0	2900
3803	64990.8	1374.76	206.214	0.1	0	2900
3804	65007.9	1374.76	206.214	0.1	0	2900
3805	65025.1	1374.76	206.214	0.1	0	2900
3806	65042.3	1374.76	206.214	0.1	0	2900
3807	65059.5	1374.76	206.214	0.1	0	2900
3808	65076.6	1374.76	206.214	0.1	0	2900
3809	65093.8	1374.76	206.214	0.1	0	2900
3810	65111	1374.76	206.214	0.1	0	2900
3811	65128.1	1374.76	206.214	0.1	0	2900
3812	65145.3	1374.76	206.214	0.1	0	2900
3813	65162.5	1374.76	206.214	0.1	0	2900
3814	65179.7	1374.76	206.214	0.1	0	2900
3815	65196.8	1374.76	206.214	0.1	0	2900
3816	65214	1374.76	206.214	0.1	0	2900
3817	65231.2	1374.76	206.214	0.1	0	2900
3818	65248.4	1374.76	206.214	0.1	0	2900
3819	65265.5	1374.76	206.214	0.1	0	2900
3820	65282.7	1374.76	206.214	0.1	0	2900
3821	65299.9	1374.76	206.214	0.1	0	2900
3822	65317.1	1374.76	206.214	0.1	0	2900
3823	65334.2	1374.76	206.214	0.1	0	2900
3824	65351.4	1374.76	206.214	0.1	0	2900
3825	65368.6	1374.76	206.214	0.1	0	2900
3826	65385.8	1374.76	206.214	0.1	0	2900
3827	65402.9	1374.76	206.214	0.1	0	2900
3828	65420.1	1374.76	206.214	0.1	0	2900
3829	65437.3	1374.76	206.214	0.1	0	2900
3830	65454.5	1374.76	206.214	0.1	0	2900
3831	65471.6	1374.76	206.214	0.1	0	2900
3832	65488.8	1374.76	206.214	0.1	0	2900
3833	65506	1374.76	206.214	0.1	0	2900
3834	65523.2	1374.76	206.214	0.1	0	2900
3835	65540.3	1374.76	206.214	0.1	0	2900
3836	65557.5	1374.76	206.214	0.1	0	2900
3837	65574.7	1374.76	206.214	0.1	0	2900
3838	65591.9	1374.76	206.214	0.1	0	2900
3839	65609	1374.76	206.214	0.1	0	2900
3840	65626.2	1374.76	206.214	0.1	0	2900
3841	65643.4	1374.76	206.214	0.1	0	2900
3842	65660.5	1374.76	206.214	0.1	0	2900
3843	65677.7	1374.76	206.214	0.1	0	2900
3844	65694.9	1374.76	206.214	0.1	0	2900
3845	65712.1	1374.76	206.214	0.1	0	2900
3846	65729.2	1374.76	206.214	0.1	0	2900
3847	65746.4	1374.76	206.214	0.1	0	2900
3848	65763.6	1374.76	206.214	0.1	0	2900
3849	65780.8	1374.76	206.214	0.1	0	2900
3850	65797.9	1374.76	206.214	0.1	0	2900
3851	65815.1	1374.76	206.214	0.1	0	2900
3852	65832.3	1374.76	206.214	0.1	0	2900
3853	65849.5	1374.76	206.214	0.1	0	2900
3854	65866.6	1374.76	206.214	0.1	0	2900
3855	65883.8	1374.76	206.214	0.1	0	2900
3856	65901	1374.76	206.214	0.1	0	2900
3857	65918.2	1374.76	206.214	0.1	0	2900
3858	65935.3	1374.76	206.214	0.1	0	2900
3859	65952.5	1374.76	206.214	0.1	0	2900
3860	65969.7	1374.76	206.214	0.1	0	2900
3861	65986.9	1374.76	206.214	0.1	0	2900
3862	66004	1374.76	206.214	0.1	0	2900
3863	66021.2	1374.76	206.214	0.1	0	2900
3864	66038.4	1374.76	206.214	0.1	0	2900
3865	66055.6	1374.76	206.214	0.1	0	2900
3866	66072.7	1374.76	206.214	0.1	0	2900
3867	66089.9	1374.76	206.214	0.1	0	2900
3868	66107.1	1374.76	206.214	0.1	0	2900
3869	66124.2	1374.76	206.214	0.1	0	2900
3870	66141.4	1374.76	206.214	0.1	0	2900
3871	66158.6	1374.76	206.214	0.1	0	2900
3872	66175.8	1374.76	206.214	0.1	0	2900
3873	66192.9	1374.76	206.214	0.1	0	2900
3874	66210.1	1374.76	206.214	0.1	0	2900
3875	66227.3	1374.76	206.214	0.1	0	2900
3876	66244.5	1374.76	206.214	0.1	0	2900
3877	66261.6	1374.76	206.214	0.1	0	2900
3878	66278.8	1374.76	206.214	0.1	0	2900
3879	66296	1374.76	206.214	0.1	0	2900
3880	66313.2	1374.76	206.214	0.1	0	2900
3881	66330.3	1374.76	206.214	0.1	0	2900
3882	66347.5	1374.76	206.214	0.1	0	2900
3883	66364.7	1374.76	206.214	0.1	0	2900
3884	66381.9	1374.76	206.214	0.1	0	2900
3885	66399	1374.76	206.214	0.1	0	2900
3886	66416.2	1374.76	206.214	0.1	0	2900
3887	66433.4	1374.76	206.214	0.1	0	2900
3888	66450.6	1374.76	206.214	0.1	0	2900
3889	66467.7	1374.76	206.214	0.1	0	2900
3890	66484.9	1374.76	206.214	0.1	0	2900
3891	66502.1	1374.76	206.214	0.1	0	2900
3892	66519.3	1374.76	206.214	0.1	0	2900
3893	66536.4	1374.76	206.214	0.1	0	2900
3894	66553.6	1374.76	206.214	0.1	0	2900
3895	66570.8	1374.76	206.214	0.1	0	2900
3896	66588	1374.76	206.214	0.1	0	2900
3897	66605.1	1374.76	206.214	0.1	0	2900
3898	66622.3	1374.76	206.214	0.1	0	2900
3899	66639.5	1374.76	206.214	0.1	0	2900
3900	66656.6	1374.76	206.214	0.1	0	2900
3901	66673.8	1374.76	206.214	0.1	0	2900
3902	66691	1374.76	206.214	0.1	0	2900
3903	66708.2	1374.76	206.214	0.1	0	2900
3904	66725.3	1374.76	206.214	0.1	0	2900
3905	66742.5	1374.76	206.214	0.1	0	2900
3906	66759.7	1374.76	206.214	0.1	0	2900
3907	66776.9	1374.76	206.214	0.1	0	2900
3908	66794	1374.76	206.214	0.1	0	2900
3909	66811.2	1374.76	206.214	0.1	0	2900
3910	66828.4	1374.76	206.214	0.1	0	2900
3911	66845.6	1374.76	206.214	0.1	0	2900
3912	66862.7	1374.76	206.214	0.1	0	2900
3913	66879.9	1374.76	206.214	0.1	0	2900
3914	66897.1	1374.76	206.214	0.1	0	2900
3915	66914.3	1374.76	206.214	0.1	0	2900
3916	66931.4	1374.76	206.214	0.1	0	2900
3917	66948.6	1374.76	206.214	0.1	0	2900
3918	66965.8	1374.76	206.214	0.1	0	2900
3919	66983	1374.76	206.214	0.1	0	2900
3920	67000.1	1374.76	206.214	0.1	0	2900
3921	67017.3	1374.76	206.214	0.1	0	2900
3922	67034.5	1374.76	206.214	0.1	0	2900
3923	67051.7	1374.76	206.214	0.1	0	2900
3924	67068.8	1374.76	206.214	0.1	0	2900
3925	67086	1374.76	206.214	0.1	0	2900
3926	67103.2	1374.76	206.214	0.1	0	2900
3927	67120.4	1374.76	206.214	0.1	0	2900
3928	67137.5	1374.76	206.214	0.1	0	2900
3929	67154.7	1374.76	206.214	0.1	0	2900
3930	67171.9	1374.76	206.214	0.1	0	2900
3931	67189	1374.76	206.214	0.1	0	2900
3932	67206.2	1374.76	206.214	0.1	0	2900
3933	67223.4	1374.76	206.214	0.1	0	2900
3934	67240.6	1374.76	206.214	0.1	0	2900
3935	67257.7	1374.76	206.214	0.1	0	2900
3936	67274.9	1374.76	206.214	0.1	0	2900
3937	67292.1	1374.76	206.214	0.1	0	2900
3938	67309.3	1374.76	206.214	0.1	0	2900
3939	67326.4	1374.76	206.214	0.1	0	2900
3940	67343.6	1374.76	206.214	0.1	0	2900
3941	67360.8	1374.76	206.214	0.1	0	2900
3942	67378	1374.76	206.214	0.1	0	2900
3943	67395.1	1374.76	206.214	0.1	0	2900
3944	67412.3	1374.76	206.214	0.1	0	2900
3945	67429.5	1374.76	206.214	0.1	0	2900
3946	67446.7	1374.76	206.214	0.1	0	2900
3947	67463.8	1374.76	206.214	0.1	0	2900
3948	67481	1374.76	206.214	0.1	0	2900
3949	67498.2	1374.76	206.214	0.1	0	2900
3950	67515.4	1374.76	206.214	0.1	0	2900
3951	67532.5	1374.76	206.214	0.1	0	2900
3952	67549.7	1374.76	206.214	0.1	0	2900
3953	67566.9	1374.76	206.214	0.1	0	2900
3954	67584.1	1374.76	206.214	0.1	0	2900
3955	67601.2	1374.76	206.214	0.1	0	2900
3956	67618.4	1374.76	206.214	0.1	0	2900
3957	67635.6	1374.76	206.214	0.1	0	2900
3958	67652.8	1374.76	206.214	0.1	0	2900
3959	67669.9	1374.76	206.214	0.1	0	2900
3960	67687.1	1374.76	206.214	0.1	0	2900
3961	67704.3	1374.76	206.214	0.1	0	2900
3962	67721.4	1374.76	206.214	0.1	0	2900
3963	67738.6	1374.76	206.214	0.1	0	2900
3964	67755.8	1374.76	206.214	0.1	0	2900
3965	67773	1374.76	206.214	0.1	0	2900
3966	67790.1	1374.76	206.214	0.1	0	2900
3967	67807.3	1374.76	206.214	0.1	0	2900
3968	67824.5	1374.76	206.214	0.1	0	2900
3969	67841.7	1374.76	206.214	0.1	0	2900
3970	67858.8	1374.76	206.214	0.1	0	2900
3971	67876	1374.76	206.214	0.1	0	2900
3972	67893.2	1374.76	206.214	0.1	0	2900
3973	67910.4	1374.76	206.214	0.1	0	2900
3974	67927.5	1374.76	206.214	0.1	0	2900
3975	67944.7	1374.76	206.214	0.1	0	2900
3976	67961.9	1374.76	206.214	0.1	0	2900
3977	67979.1	1374.76	206.214	0.1	0	2900
3978	67996.2	1374.76	206.214	0.1	0	2900
3979	68013.4	1374.76	206.214	0.1	0	2900
3980	68030.6	1374.76	206.214	0.1	0	2900
3981	68047.8	1374.76	206.214	0.1	0	2900
3982	68064.9	1374.76	206.214	0.1	0	2900
3983	68082.1	1374.76	206.214	0.1	0	2900
3984	68099.3	1374.76	206.214	0.1	0	2900
3985	68116.5	1374.76	206.214	0.1	0	2900
3986	68133.6	1374.76	206.214	0.1	0	2900
3987	68150.8	1374.76	206.214	0.1	0	2900
3988	68168	1374.76	206.214	0.1	0	2900
3989	68185.1	1374.76	206.214	0.1	0	2900
3990	68202.3	1374.76	206.214	0.1	0	2900
3991	68219.5	1374.76	206.214	0.1	0	2900
3992	68236.7	1374.76	206.214	0.1	0	2900
3993	68253.8	1374.76	206.214	0.1	0	2900
3994	68271	1374.76	206.214	0.1	0	2900
3995	68288.2	1374.76	206.214	0.1	0	2900
3996	68305.4	1374.76	206.214	0.1	0	2900
3997	68322.5	1374.76	206.214	0.1	0	2900
3998	68339.7	1374.76	206.214	0.1	0	2900
3999	68356.9	1374.76	206.214	0.1	0	2900
4000	68374.1	1374.76	206.214	0.1	0	2900
